X,Y
0.00000,2796.000
0.07206,2834.387
0.14413,2815.004
0.21619,2869.927
0.28825,2953.650
0.36032,2854.177
0.43238,2930.260
0.50444,2947.626
0.57651,3208.618
0.64857,3077.807
0.72063,3073.654
0.79270,3113.198
0.86476,3168.119
0.93683,3310.995
1.00889,3430.847
1.08095,3433.388
1.15302,3403.660
1.22508,3481.042
1.29714,3421.123
1.36921,3455.630
1.44127,3492.972
1.51333,3426.442
1.58540,3359.146
1.65746,3306.339
1.72952,3274.210
1.80159,3093.253
1.87365,3120.746
1.94571,3008.128
2.01778,2939.407
2.08984,2967.298
2.16190,2938.054
2.23397,2926.595
2.30603,2899.087
2.37810,2836.199
2.45016,2962.673
2.52222,2871.477
2.59429,2893.583
2.66635,2896.309
2.73841,2997.256
2.81048,3183.803
2.88254,3170.694
2.95460,3160.994
3.02667,3053.341
3.09873,3122.012
3.17079,2987.003
3.24286,2964.046
3.31492,3036.843
3.38698,2914.536
3.45905,2891.193
3.53111,2775.305
3.60317,2787.667
3.67524,2802.842
3.74730,2743.121
