X,Y
0.00000,5156.000
0.07206,5410.536
0.14413,5624.895
0.21619,5969.039
0.28825,6605.385
0.36032,7057.750
0.43238,7403.846
0.50444,7383.654
0.57651,7486.987
0.64857,7647.806
0.72063,7576.502
0.79270,7775.353
0.86476,8055.166
0.93683,8226.566
1.00889,8423.610
1.08095,8748.100
1.15302,9441.963
1.22508,10308.647
1.29714,10847.663
1.36921,11638.336
1.44127,12373.795
1.51333,13112.926
1.58540,13638.646
1.65746,14118.046
1.72952,14339.690
1.80159,14245.552
1.87365,13847.506
1.94571,12874.627
2.01778,11871.011
2.08984,10996.658
2.16190,10152.823
2.23397,9499.155
2.30603,8804.455
2.37810,8177.767
2.45016,7238.938
2.52222,6812.986
2.59429,7067.926
2.66635,7435.696
2.73841,7627.805
2.81048,7965.224
2.88254,8324.695
2.95460,8718.738
3.02667,8961.879
3.09873,9207.885
3.17079,9279.268
3.24286,9367.196
3.31492,9423.896
3.38698,9445.796
3.45905,9641.750
3.53111,9648.746
3.60317,9697.425
3.67524,9647.600
3.74730,9528.299
3.81937,9348.343
3.89143,9070.819
3.96349,8887.477
4.03556,8799.302
4.10762,8597.189
4.17968,8785.889
4.25175,9013.459
4.32381,8713.178
4.39587,8167.820
4.46794,7171.324
4.54000,6279.900
4.61206,5381.214
