X,Y
0.00000,3691.000
0.07206,3687.411
0.14413,3934.266
0.21619,4173.001
0.28825,4502.713
0.36032,4882.584
0.43238,5120.962
0.50444,5176.584
0.57651,5167.749
0.64857,5158.167
0.72063,5157.455
0.79270,5184.679
0.86476,5535.590
0.93683,5770.867
1.00889,5849.884
1.08095,5836.956
1.15302,5914.118
1.22508,6242.900
1.29714,6285.450
1.36921,6802.200
1.44127,6953.500
1.51333,7356.700
1.58540,7839.100
1.65746,8116.000
1.72952,8463.100
1.80159,8804.450
1.87365,8744.500
1.94571,8678.250
2.01778,8664.410
2.08984,8942.554
2.16190,8814.945
2.23397,9189.360
2.30603,9292.110
2.37810,9298.382
2.45016,9566.469
2.52222,9540.268
2.59429,9435.694
2.66635,9391.598
2.73841,9452.808
2.81048,9469.710
2.88254,9697.624
2.95460,9939.547
3.02667,10532.266
3.09873,11067.370
3.17079,11563.598
3.24286,11844.644
3.31492,11863.127
3.38698,11749.029
3.45905,11065.971
3.53111,10446.858
3.60317,10000.353
3.67524,9807.076
3.74730,9758.948
3.81937,9348.087
3.89143,9127.912
3.96349,8980.944
4.03556,8688.714
4.10762,8629.168
4.17968,8516.246
4.25175,8431.954
4.32381,8449.486
4.39587,8451.770
4.46794,8496.943
4.54000,8931.629
4.61206,8914.673
4.68413,9035.937
4.75619,8859.549
4.82825,8685.390
4.90032,8475.241
4.97238,8317.681
5.04444,7906.317
