X,Y
0.00000,3335.000
0.07206,3622.076
0.14413,3883.339
0.21619,3967.558
0.28825,4138.674
0.36032,4521.818
0.43238,4912.316
0.50444,5302.269
0.57651,5555.732
0.64857,5892.392
0.72063,6300.018
0.79270,6534.393
0.86476,6797.241
0.93683,7052.483
1.00889,7279.945
1.08095,7094.729
1.15302,7130.291
1.22508,6815.586
1.29714,6790.019
1.36921,6310.652
1.44127,6138.691
1.51333,5919.478
1.58540,5983.271
1.65746,5986.673
1.72952,5950.826
1.80159,5891.006
1.87365,5578.549
1.94571,5324.383
2.01778,4928.637
2.08984,4616.183
2.16190,4507.274
2.23397,4334.143
2.30603,4215.921
2.37810,4079.164
2.45016,3901.485
2.52222,3825.958
2.59429,3773.375
2.66635,3837.921
2.73841,3987.759
2.81048,3986.939
2.88254,3948.769
2.95460,3849.504
3.02667,3840.864
3.09873,3716.031
3.17079,3510.356
3.24286,3444.132
