X,Y
0.00000,2852.000
0.07206,2914.798
0.14413,3094.210
0.21619,3261.089
0.28825,3318.604
0.36032,3480.176
0.43238,3575.516
0.50444,3528.492
0.57651,3582.967
0.64857,3522.958
0.72063,3633.882
0.79270,3584.280
0.86476,3571.808
0.93683,3529.342
1.00889,3376.781
1.08095,3392.346
1.15302,3372.528
1.22508,3440.247
1.29714,3413.143
1.36921,3345.824
1.44127,3342.646
1.51333,3362.461
1.58540,3289.687
1.65746,3329.179
1.72952,3313.377
1.80159,3386.781
1.87365,3315.633
1.94571,3243.994
2.01778,3175.636
2.08984,3399.003
2.16190,3328.451
2.23397,3306.069
2.30603,3306.391
2.37810,3293.891
2.45016,3257.843
2.52222,3301.732
2.59429,3337.316
2.66635,3389.167
2.73841,3475.437
2.81048,3446.306
2.88254,3433.022
2.95460,3391.812
3.02667,3405.123
3.09873,3280.916
3.17079,3138.950
3.24286,3032.500
3.31492,2835.000
3.38698,2692.250
3.45905,2740.000
