X,Y
0.00000,2188.000
0.07206,2256.912
0.14413,2308.247
0.21619,2471.589
0.28825,2420.728
0.36032,2478.154
0.43238,2652.014
0.50444,2726.759
0.57651,2744.125
0.64857,2855.311
0.72063,2808.965
0.79270,2876.046
0.86476,2879.990
0.93683,3123.949
1.00889,3298.591
1.08095,3140.293
1.15302,3119.151
1.22508,3249.552
1.29714,3375.390
1.36921,3338.704
1.44127,3309.500
1.51333,3439.718
1.58540,3699.239
1.65746,3408.309
1.72952,3393.628
1.80159,3273.864
1.87365,3087.843
1.94571,3160.791
2.01778,3017.195
2.08984,2994.865
2.16190,2969.073
2.23397,3093.005
2.30603,3003.150
2.37810,3081.053
2.45016,3092.368
2.52222,3022.006
2.59429,2973.690
2.66635,2913.162
2.73841,2902.331
2.81048,2905.767
2.88254,2860.407
2.95460,2940.325
3.02667,3203.747
3.09873,3242.500
3.17079,3227.809
3.24286,3391.456
3.31492,3582.760
3.38698,3833.504
3.45905,4019.485
3.53111,4152.917
3.60317,4199.867
3.67524,4321.190
3.74730,4171.885
3.81937,4036.125
3.89143,3902.072
3.96349,3645.014
4.03556,3426.543
4.10762,3330.353
4.17968,3237.992
4.25175,3124.993
4.32381,3055.593
4.39587,2953.664
4.46794,2706.680
4.54000,2662.983
4.61206,2635.748
4.68413,2414.959
